"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Both Sexes","Kumbakonam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","139954","1"
"India","2001","Total","Both Sexes","Kumbakonam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","160767","1"
"India","2001","Total","Both Sexes","Kurnool","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","269122","1"
"India","2001","Total","Both Sexes","Kurnool","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","342973","1"
"India","2001","Total","Both Sexes","Lal Bahadur Nagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","268689","1"
"India","2001","Total","Both Sexes","Lakhimpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","121486","1"
"India","2001","Total","Both Sexes","Lalitpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","111892","1"
"India","2001","Total","Both Sexes","Latur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","299985","1"
"India","2001","Total","Both Sexes","Loni","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","120945","1"
"India","2001","Total","Both Sexes","Lucknow","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","2185927","1"
"India","2001","Total","Both Sexes","Lucknow","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","2245509","1"
"India","2001","Total","Both Sexes","Ludhiana","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1398467","1"
"India","2001","Total","Both Sexes","Machilipatnam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","179353","1"
"India","2001","Total","Both Sexes","Madanapalle","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","107449","1"
"India","2001","Total","Both Sexes","Madhyamgram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","155451","1"
"India","2001","Total","Both Sexes","Madurai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","928869","1"
"India","2001","Total","Both Sexes","Madurai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1203095","1"
"India","2001","Total","Both Sexes","Mahadevapura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","135794","1"
"India","2001","Total","Both Sexes","Mahbubnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","130986","1"
"India","2001","Total","Both Sexes","Mahbubnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","139662","1"
"India","2001","Total","Both Sexes","Mahesana","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","141453","1"
"India","2001","Total","Both Sexes","Maheshtala","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","385266","1"
"India","2001","Total","Both Sexes","Mainpuri","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","104851","1"
"India","2001","Total","Both Sexes","Malappuram","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","170409","1"
"India","2001","Total","Both Sexes","Malegaon","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","409403","1"
"India","2001","Total","Both Sexes","Malerkotla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","107009","1"
"India","2001","Total","Both Sexes","Malkajgiri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","193863","1"
"India","2001","Total","Both Sexes","Mancherial","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","118195","1"
"India","2001","Total","Both Sexes","Mandsaur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","116505","1"
"India","2001","Total","Both Sexes","Mandsaur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","117555","1"
"India","2001","Total","Both Sexes","Mandya","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","131179","1"
"India","2001","Total","Both Sexes","Mangalore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","399565","1"
"India","2001","Total","Both Sexes","Mangalore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","539387","1"
"India","2001","Total","Both Sexes","Mango","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","166125","1"
"India","2001","Total","Both Sexes","Mathura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","302770","1"
"India","2001","Total","Both Sexes","Mathura","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","323315","1"
"India","2001","Total","Both Sexes","Maunath Bhanjan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","212657","1"
"India","2001","Total","Both Sexes","Medinipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","149769","1"
"India","2001","Total","Both Sexes","Meerut","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1068772","1"
"India","2001","Total","Both Sexes","Meerut","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1161716","1"
"India","2001","Total","Both Sexes","Mira Bhayandar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","520388","1"
"India","2001","Total","Both Sexes","Mirzapur-cum-Vindhyachal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","205053","1"
"India","2001","Total","Both Sexes","Modinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","113218","1"
"India","2001","Total","Both Sexes","Modinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","139929","1"
"India","2001","Total","Both Sexes","Moga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","125573","1"
"India","2001","Total","Both Sexes","Moga","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","135279","1"
"India","2001","Total","Both Sexes","Moradabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","641583","1"
"India","2001","Total","Both Sexes","Morena","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","150959","1"
"India","2001","Total","Both Sexes","Mormugoa","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","104758","1"
"India","2001","Total","Both Sexes","Morvi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","145719","1"
"India","2001","Total","Both Sexes","Morvi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","178055","1"
"India","2001","Total","Both Sexes","Motihari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","100683","1"
"India","2001","Total","Both Sexes","Motihari","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","108428","1"
"India","2001","Total","Both Sexes","Mughalsarai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","116308","1"
"India","2001","Total","Both Sexes","Mumbai (Bombay)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","11978450","1"
"India","2001","Total","Both Sexes","Mumbai (Bombay)","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","16434386","1"
"India","2001","Total","Both Sexes","Munger","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","188050","1"
"India","2001","Total","Both Sexes","Murwara (Katni)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","187029","1"
"India","2001","Total","Both Sexes","Muzaffarnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","316729","1"
"India","2001","Total","Both Sexes","Muzaffarnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","331668","1"
"India","2001","Total","Both Sexes","Muzaffarpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","305525","1"
